Invoice No,Part No,Description,Invoice Date,User Type,Order Qty,Ship Qty,B/O,Unit Price,Extended price,U/M,Tax 01,Tax 02,Unit Cost (Average),Margin % (Average),Unit Cost (Current),Margin % (Current),Discount,Territory,Salesperson,Salesperson Name,Currency,Product Code,Ship Date,Required Date,Warehouse
1000587650,728777-010_XL,Nike Women's Pure Skirt (Black/White),2020/09/26,In-Store,1,1,0,49.95,49.95,EACH,TRUE,TRUE,32,35.94,32,36,0,1,99,Toronto Store,,WSKXL,,2020/09/26,1
1000579904,728777-492_XL,Nike Women's Pure Skirt (Blue/White),2020/09/05,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,29.44,26.31,29.44,26,0,1,99,Toronto Store,,WSKXL,,2020/09/05,1
1000579022,3M095079_L,Prince Men's Team Hoodie (Black/Green),2020/09/02,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,9.9,66.94,9.9,67,0,,99,Toronto Store,,MTL,,2020/09/02,1
1000582859,3W098079_M,Prince Women's Jacket (Black/Green),2020/09/12,In-Store,1,1,0,44.95,44.95,EACH,TRUE,TRUE,8.8,80.42,8.8,80,0,1,99,Toronto Store,,WJM,,2020/09/12,1
1000587412,3W098079_M,Prince Women's Jacket (Black/Green),2020/09/25,In-Store,1,1,0,44.95,44.95,EACH,TRUE,TRUE,8.8,80.42,8.8,80,0,1,99,Toronto Store,,WJM,,2020/09/25,1
1000583637,3W106079_M,Prince Women's Racerback Top (Black/Green),2020/09/15,,1,1,0,15.95,15.95,EACH,TRUE,TRUE,5.5,65.52,5.5,66,0,,99,Toronto Store,,WTM,,2020/09/15,1
1000579022,3W107079_M,Prince Women's Spaghetti Strap Top (Black/Green),2020/09/02,,1,1,0,15.95,15.95,EACH,TRUE,TRUE,5.5,65.52,5.5,66,0,,99,Toronto Store,,WTM,,2020/09/02,1
1000587321,3W107132_XL,Prince Women's Spaghetti Strap Top (White/Green),2020/09/24,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5.5,44.72,5.5,45,0,,99,Toronto Store,,WTXL,,2020/09/24,1
1000586258,3W107132_L,Prince Women's Spaghetti Strap Top (White/Green),2020/09/22,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5.5,44.72,5.5,45,0,,99,Toronto Store,,WTL,,2020/09/22,1
1000583637,3W107132_M,Prince Women's Spaghetti Strap Top (White/Green),2020/09/15,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5.5,44.72,5.5,45,0,,99,Toronto Store,,WTM,,2020/09/15,1
1000578725,3W107132_M,Prince Women's Spaghetti Strap Top (White/Green),2020/09/02,In-Store,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5.5,44.72,5.5,45,0,1,99,Toronto Store,,WTM,,2020/09/02,1
1000584333,3W097510_M,Prince Women's Warm-Up Pants (Berry/White),2020/09/17,In-Store,1,1,0,24.95,24.95,EACH,TRUE,TRUE,8.8,64.73,8.8,65,0,1,99,Toronto Store,,WPM,,2020/09/17,1
1000583838,34605-34-L,Sergio Tacchini Men's Bear Pants (Grey),2020/09/16,In-Store,1,1,0,39.95,39.95,EACH,TRUE,TRUE,15,62.45,15,62,0,,99,Toronto Store,,MPL,,2020/09/16,1
1000582754,33294-00-S,Sergio Tacchini Women's Solene Ace Tracksuit (White/Black/Gold),2020/09/12,In-Store,1,1,0,43.95,43.95,EACH,TRUE,TRUE,37.5,14.68,37.5,15,0,1,99,Toronto Store,,WTSS,,2020/09/12,1
1000587391,WR2015770MD,Wilson Boy's Rush Colorblock Crew Black/Coal,2020/09/24,,1,1,0,15.95,15.95,EACH,TRUE,TRUE,2,87.46,2,87,0,,99,Toronto Store,,BTM,,2020/09/24,1
1000588740,WRA751401_M,"Wilson Boy's SP Outline 7"" Tennis Shorts White/Grey",2020/09/29,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,,99,Toronto Store,,BSM,,2020/09/29,1
1000578607,WRA767401SM,"Wilson Boy's Team 7"" Short (White)",2020/09/02,In-Store,1,1,0,29.95,29.95,EACH,TRUE,TRUE,17.6,41.24,17.6,41,0,,99,Toronto Store,,BSS,,2020/09/02,1
1000579356,WRA344404LG,Wilson Compression Short Cyan,2020/09/03,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,2,86.62,2,87,0,,99,Toronto Store,,WSL,,2020/09/03,1
1000585375,WRA768502_S,Wilson Girl's Cap Sleeve Top Berry,2020/09/19,,1,1,0,21.2075,21.21,EACH,TRUE,TRUE,5,76.42,5,76,15,1,99,Toronto Store,,GTS,,2020/09/19,1
1000581797,WRA753403_S,Wilson Girl's Core Tank White,2020/09/10,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,1,99,Toronto Store,,GTS,,2020/09/10,1
1000583758,WRA422401XL,Wilson Girl's Sweet Success Tank,2020/09/15,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,2,79.9,2,80,0,1,99,Toronto Store,,GTXL,,2020/09/15,1
1000581453,A11207000_XXL,"Wilson Men's Core 9"" Shorts (Navy)",2020/09/09,In-Store,1,1,0,29.95,29.95,EACH,TRUE,TRUE,5,83.31,5,83,0,1,99,Toronto Store,,MSXXL,,2020/09/09,1
1000581182,WRA733202_MD,Wilson Men's Rush Knit Pant Co M,2020/09/09,In-Store,1,1,0,29.95,29.95,EACH,TRUE,TRUE,5,83.31,5,83,0,,99,Toronto Store,,MPM,,2020/09/09,1
1000582074,WRA730701_MD,Wilson Men's Sp Linear Blur Print Crew Navy Wil M,2020/09/11,,1,1,0,14.95,14.95,EACH,TRUE,TRUE,5,66.56,5,67,0,,99,Toronto Store,,MTM,,2020/09/11,1
1000582250,WRA725101_LG,Wilson Men's Team Tee White/ Black,2020/09/12,In-Store,1,1,0,14.95,14.95,EACH,TRUE,TRUE,10,33.11,10,33,0,1,99,Toronto Store,,MTL,,2020/09/12,1
1000581182,WRA765701SMD,Wilson Men's Team Woven Pant Bk M,2020/09/09,In-Store,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,,99,Toronto Store,,MTSM,,2020/09/09,1
1000579594,WR5005009,Wilson Rush Knit Visor Ultra Lite (White),2020/09/03,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,10.56,47.07,10.56,47,0,,99,Toronto Store,,CAP,,2020/09/03,1
1000579022,WRA760003SMD,Wilson Women's Accord Tank Beet Red M,2020/09/02,,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,,99,Toronto Store,,WTM,,2020/09/02,1
1000579912,WRA734602_LG,Wilson Women's Cami Bra Ablue/Water,2020/09/05,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,,99,Toronto Store,,WTL,,2020/09/05,1
1000579912,WRA734601_LG,Wilson Women's Cami Bra Orange P/Dark Plum L,2020/09/05,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,,99,Toronto Store,,WTL,,2020/09/05,1
1000579912,WRA734603_LG,Wilson Women's Cami Bra Pink Glo/Wh L,2020/09/05,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,,99,Toronto Store,,WTL,,2020/09/05,1
1000580507,WRA734603_SM,Wilson Women's Cami Bra Pink Glo/Wh S,2020/09/08,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,,99,Toronto Store,,WTS,,2020/09/08,1
1000579701,WRA734603_XS,Wilson Women's Cami Bra Pink Glo/Wh XS,2020/09/04,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,,99,Toronto Store,,WTXS,,2020/09/04,1
1000581453,WRA775103MD,Wilson Women's Competition Seamless Tank Top (Island Paradise),2020/09/09,In-Store,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,1,99,Toronto Store,,WTM,,2020/09/09,1
1000581797,WRA764401XS,"Wilson Women's Condition 13.5"" Skirt (Black)",2020/09/10,,1,1,0,45.95,45.95,EACH,TRUE,TRUE,25.52,44.46,25.52,44,0,1,99,Toronto Store,,WSKXS,,2020/09/10,1
1000584301,WRA760305_M,Wilson Women's Condition Tee White,2020/09/17,,1,1,0,24.95,24.95,EACH,TRUE,TRUE,5,79.96,5,80,0,,99,Toronto Store,,WTM,,2020/09/12,1
1000578791,WRA760205_XL,Wilson Women's Core Condition Tank White,2020/09/02,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,,99,Toronto Store,,WTXL,,2020/09/02,1
1000584492,WRA726401_XS,Wilson Women's Double Strap Tank Plumberry Striated/Silver,2020/09/18,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,10,49.87,10,50,0,,99,Toronto Store,,WTXS,,2020/09/18,1
1000587083,WRA726401_XS,Wilson Women's Double Strap Tank Plumberry Striated/Silver,2020/09/23,In-Store,1,1,0,19.95,19.95,EACH,TRUE,TRUE,10,49.87,10,50,0,1,99,Toronto Store,,WTXS,,2020/09/23,1
1000579022,WRA349601XS,Wilson Women's Hall of Fame Tank White/Kiwi,2020/09/02,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,4,59.8,4,60,0,,99,Toronto Store,,WTXS,,2020/09/02,1
1000583842,WRA349601XS,Wilson Women's Hall of Fame Tank White/Kiwi,2020/09/16,In-Store,1,1,0,9.95,9.95,EACH,TRUE,TRUE,4,59.8,4,60,0,1,99,Toronto Store,,WTXS,,2020/09/16,1
1000582290,WRA727901_XL,Wilson Women's LSU Skater 12.5 Skirt Surf The W/Wh XL,2020/09/12,In-Store,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,1,99,Toronto Store,,WSKXL,,2020/09/12,1
1000582725,WRA761703_M,Wilson Women's Printed Tights Capri Very Berry,2020/09/12,In-Store,1,1,0,29.95,29.95,EACH,TRUE,TRUE,5,83.31,5,83,0,1,99,Toronto Store,,WPM,,2020/09/12,1
1000587488,WRA723501_XS,Wilson Women's Rush 13.5 Skirt Ii Co/Bk XS,2020/09/25,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,5,83.31,5,83,0,1,99,Toronto Store,,WSKXS,,2020/09/25,1
1000578223,WR3096100,Wilson Women's Rush Knit Cap White,2020/09/01,,1,1,0,17.95,17.95,EACH,TRUE,TRUE,5,72.14,5,72,0,,99,Toronto Store,,CAP,,2020/09/01,1
1000578607,WR3096100,Wilson Women's Rush Knit Cap White,2020/09/02,In-Store,1,1,0,17.95,17.95,EACH,TRUE,TRUE,5,72.14,5,72,0,,99,Toronto Store,,CAP,,2020/09/02,1
1000578119,WR3096100,Wilson Women's Rush Knit Cap White,2020/09/01,In-Store,1,1,0,17.95,17.95,EACH,TRUE,TRUE,5,72.14,5,72,0,1,99,Toronto Store,,CAP,,2020/09/01,1
1000588830,WRA3302001000SM,Wilson Women's Short Sleeve Polo,2020/09/29,,1,1,0,9.95,9.95,EACH,TRUE,TRUE,4,59.8,4,60,0,,99,Toronto Store,,CLOTHING,,2020/09/29,1
1000587446,WRA708904_XL,"Wilson Women's Sporty 12.5"" Skirt White/Cool Grey",2020/09/25,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5.13,74.29,5.13,74,0,,99,Toronto Store,,WSKXL,,2020/09/25,1
1000583730,WR3101510LG,Wilson Women's Sweet Spot Short Pl/Wh Large,2020/09/15,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,2,89.97,2,90,0,,99,Toronto Store,,WSL,,2020/09/15,1
1000587179,WTL013801SM,Wilson Women's Tennis Champ Approved Crew Gr/Pl Small,2020/09/24,In-Store,1,1,0,19.95,19.95,EACH,TRUE,TRUE,2,89.97,2,90,0,1,99,Toronto Store,,WTS,,2020/09/24,1
1000578607,WRA764203_L,Wilson Women's UWII Woven 3.5 Short Dark Grey,2020/09/02,In-Store,1,1,0,19.95,19.95,EACH,TRUE,TRUE,5,74.94,5,75,0,,99,Toronto Store,,WSL,,2020/09/02,1
1000578607,WRA764206SMD,Wilson Women's UWII Woven 3.5 Short Gothic Gra/H M,2020/09/02,In-Store,1,1,0,26.95,26.95,EACH,TRUE,TRUE,5,81.45,5,81,0,,99,Toronto Store,,WSM,,2020/09/02,1
1000580507,WRA3336007000_XS,Wilson Women's Yarra Knit Jacket Black - Extra Small,2020/09/08,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,10,74.97,10,75,0,,99,Toronto Store,,WJXS,,2020/09/08,1
1000579725,WRA736101_LG,Wilson WSP Painted Print Mesh Bf Tank Dark Pl L,2020/09/04,In-Store,1,1,0,9.95,9.95,EACH,TRUE,TRUE,5,49.75,5,50,0,1,99,Toronto Store,,WTL,,2020/09/04,1
1000580936,WRA4200005100XS,Wilson Youth Girl Top,2020/09/09,,1,1,0,19.95,19.95,EACH,FALSE,FALSE,0,100,0,100,0,,99,Toronto Store,,GTXS,,2020/09/09,1
1000587468,WRA767002SMD,Wilson Youth Team Script Fz Hoody A Toucan/Wh Md,2020/09/25,,1,1,0,20.95,20.95,EACH,TRUE,TRUE,5,76.13,5,76,0,,99,Toronto Store,,GTM,,2020/09/25,1
1000587321,WR3041003_XS,Women's Tour Tank II Coal X-Small,2020/09/24,,1,1,0,15.95,15.95,EACH,TRUE,TRUE,6,62.38,6,62,0,,99,Toronto Store,,WTXS,,2020/09/24,1
1000587321,WRA705803_XS,Women's Tulip Tank Neptune Blue X-Small,2020/09/24,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,6,79.97,6,80,0,,99,Toronto Store,,WTXS,,2020/09/24,1
1000586240,40000LD,Yonex Lin Dan Exclusive Cap (Black),2020/09/22,In-Store,1,1,0,24.95,24.95,EACH,TRUE,TRUE,16,35.87,16,36,0,,99,Toronto Store,,CAP,,2020/09/22,1
1000587186,FK7145_S,adidas Girl's Club Skirt (White/Silver/Black),2020/09/24,In-Store,2,2,0,39.95,79.9,EACH,TRUE,TRUE,18.8,52.94,18.8,53,0,1,99,Toronto Store,,GSKS,,2020/09/24,1
1000578989,WB-DRYC-BLK,"Diadem DryCore Wristband 4.5"" 2-pack Black",2020/09/02,Can Mail O,2,2,0,10,20,EACH,TRUE,TRUE,4.29,57.1,4.29,57,0,,99,Toronto Store,,WRISTBND,,2020/09/02,1
1000582257,SGSW1-BK,Gamma Sportline Wristband Black,2020/09/12,,2,2,0,4.95,9.9,EACH,TRUE,TRUE,0.77,84.44,0.77,84,0,,99,Toronto Store,,WRISTBND,,2020/09/12,1
1000586331,AR2484-010_M,Nike Boy's Court Dri-Fit Shorts (Black),2020/09/22,,2,2,0,35,70,EACH,TRUE,TRUE,16.01,54.26,15.92,55,0,,99,Toronto Store,,BSM,,2020/09/22,1
1000578992,CI4434-451,Nike Court Heritage86 Hat (Obsidian),2020/09/02,,2,2,0,32,64,EACH,TRUE,TRUE,14.56,54.5,14.56,55,0,,99,Toronto Store,,CAP,,2020/09/02,1
1000582305,FK0912,adidas Tennis Wristband (Black),2020/09/12,,4,4,0,14.95,59.8,EACH,TRUE,TRUE,7.05,52.84,7.05,53,0,,99,Toronto Store,,WRISTBND,,2020/09/12,1
1000585331,AJ8762-430_S,Nike Women's Court Dry Maria Dress (Blue),2020/09/10,,1,1,0,75.95,75.95,EACH,TRUE,TRUE,55.2,27.32,55.2,27,0,,77,Office Sales,USD,WDS,,2020/09/02,1
1000585331,AJ8762-430_XS,Nike Women's Court Dry Maria Dress (Blue),2020/09/10,,2,2,0,75.95,151.9,EACH,TRUE,TRUE,55.2,27.32,55.2,27,0,,77,Office Sales,USD,WDXS,,2020/09/02,1
1000585331,AJ8762-430_S,Nike Women's Court Dry Maria Dress (Blue),2020/09/10,,2,2,0,75.95,151.9,EACH,TRUE,TRUE,55.2,27.32,55.2,27,0,,77,Office Sales,USD,WDS,,2020/09/02,1
1000588039,F82217_XL,Adidas Adizero Men's Bermuda Shorts Navy,2020/09/26,,1,1,0,43.16,43.16,EACH,TRUE,TRUE,21.6,49.95,21.6,50,0,1,66,Web Orders,USD,MSXL,,2020/09/26,1
1000583286,Z15468-S,Adidas Barricade by Stella McCartney Run Yellow/Powder Tank,2020/09/12,,1,1,0,22.95,22.95,EACH,TRUE,TRUE,12,47.71,12,48,0,1,66,Web Orders,USD,WTS,,2020/09/12,1
1000581827,W65910_L,Adidas Boy's' Response Traditional Polo White/Black,2020/09/05,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,10,49.87,10,50,0,1,66,Web Orders,,BTL,,2020/09/05,1
1000588107,W65910_S,Adidas Boy's' Response Traditional Polo White/Black,2020/09/26,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,10,49.87,10,50,0,1,66,Web Orders,,BTS,,2020/09/26,1
1000581862,DW9121_L,Adidas Club Girl's Skirt White,2020/09/07,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,18.8,52.94,18.8,53,0,1,66,Web Orders,,GSKL,,2020/09/07,1
1000588058,DW8690_S,Adidas Club Women's Dress White,2020/09/24,,1,1,0,69.95,69.95,EACH,TRUE,TRUE,39.95,42.89,39.95,43,0,,66,Web Orders,,WDS,2020/09/25,2020/09/24,1
1000588411,DU1577_S,adidas Men's 4KRFT Sport Woven 8 Inch Shorts (Black),2020/09/16,,1,1,0,41.95,41.95,EACH,TRUE,TRUE,17.64,57.95,17.64,58,0,1,66,Web Orders,,MSS,,2020/09/16,1
1000580536,DM7643_L,Adidas Men's Barricade Shorts (Black),2020/09/04,,1,1,0,35.95,35.95,EACH,TRUE,TRUE,31.96,11.1,31.96,11,0,1,66,Web Orders,USD,MSL,,2020/09/04,1
1000588361,CY3319_L,Adidas Men's Barricade T-Shirt (Black),2020/09/12,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,31.96,36.02,31.96,36,0,1,66,Web Orders,USD,MTL,,2020/09/12,1
1000588109,DU0858_S,Adidas Men's Club 3 Stripe T-Shirt (Conavy/White),2020/09/26,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,25.85,48.25,25.85,48,0,1,66,Web Orders,,MTS,,2020/09/26,1
1000588408,GI9289_L,adidas Men's Club 3 Stripe Top (Power Pink),2020/09/14,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,25.85,52.96,25.85,53,0,1,66,Web Orders,,MTL,,2020/09/14,1
1000583855,GI9289_L,adidas Men's Club 3 Stripe Top (Power Pink),2020/09/15,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,25.85,52.96,25.85,53,0,1,66,Web Orders,,MTL,,2020/09/15,1
1000586541,GI9289_L,adidas Men's Club 3 Stripe Top (Power Pink),2020/09/22,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,25.85,52.96,25.85,53,0,1,66,Web Orders,,MTL,2020/09/23,2020/09/22,1
1000585765,FU0900_L,adidas Men's Club SW Short 7 Inches (Tecind),2020/09/18,,1,1,0,44,44,EACH,TRUE,TRUE,20.68,53,20.68,53,0,1,66,Web Orders,USD,MSL,,2020/09/18,1
1000586035,FT6120-7_L,adidas Men's Ergo Short 7 Inch  (Black),2020/09/17,,1,1,0,69.95,69.95,EACH,TRUE,TRUE,32.9,52.97,32.9,53,0,1,66,Web Orders,,MSL,,2020/09/17,1
1000587336,DW8469_M,Adidas Men's Escouade T-Shirt (Black/White),2020/09/24,,1,1,0,38.95,38.95,EACH,TRUE,TRUE,26.32,32.43,26.32,32,0,1,66,Web Orders,USD,CLOTHING,2020/09/24,2020/09/24,1
1000588109,DW8469_S,Adidas Men's Escouade T-Shirt (Black/White),2020/09/26,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,32.9,34.13,32.9,34,0,1,66,Web Orders,,CLOTHING,,2020/09/26,1
1000586887,GG3746_L,adidas Men's Freelift Print HR Top (Black),2020/09/21,,1,1,0,84.95,84.95,EACH,TRUE,TRUE,39.95,52.97,39.95,53,0,1,66,Web Orders,,MTL,,2020/09/21,1
1000588101,FL4634_L,adidas Men's Freelift Sport Prime Heather Top (Grey/White),2020/09/26,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,12.6,57.93,12.6,58,0,1,66,Web Orders,,MTL,2020/09/27,2020/09/26,1
1000586887,FP7969_L,adidas Men's Freelift Top (White),2020/09/21,,1,1,0,42.95,42.95,EACH,TRUE,TRUE,18,58.09,18,58,0,1,66,Web Orders,,MTL,,2020/09/21,1
1000588350,CE1431_LG,Adidas Men's Spring Club 3 Stripe Shorts (White),2020/09/16,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,25.85,48.25,25.85,48,0,1,66,Web Orders,,MSL,,2020/09/16,1
1000588349,AJ9250_S,Adidas Men's Uncontrol Climachill Polo (Blue/Silver),2020/09/13,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,29.25,26.78,29.25,27,0,1,66,Web Orders,,MTS,,2020/09/13,1
1000586049,Z09003-M,Adidas Women's Adizero Capsleeve White/Vivid Yellow,2020/09/19,,1,1,0,15.95,15.95,EACH,TRUE,TRUE,11.25,29.47,11.25,29,0,1,66,Web Orders,,WTM,,2020/09/19,1
1000584537,W64119_L,Adidas Women's Barricade Cap Sleeve Bright Blue/Core Energy,2020/09/12,In-Store,1,1,0,19.95,19.95,EACH,TRUE,TRUE,17.5,12.28,17.5,12,0,,66,Web Orders,,WTL,,2020/09/12,1
1000586921,P92714-S,Adidas Women's Barricade Woven Jacket Women's White/Red **missing-refunded**,2020/09/20,,1,1,0,32.76,32.76,EACH,TRUE,TRUE,16,51.16,16,51,0,1,66,Web Orders,USD,WJS,,2020/09/20,1
1000585190,FK6999_XS,adidas Women's Club Short (Black/Silver/White),2020/09/15,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,23.5,52.95,23.5,53,0,1,66,Web Orders,,WSXS,,2020/09/15,1
1000585190,FK6999_S,adidas Women's Club Short (Black/Silver/White),2020/09/15,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,23.5,52.95,23.5,53,0,1,66,Web Orders,,WSS,,2020/09/15,1
1000579269,DP0272_XS,Adidas Women's Club Tie Tank Top (Mint Green),2020/09/01,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,16.45,45.08,16.45,45,0,1,66,Web Orders,,WTXS,,2020/09/01,1
1000588058,DW8698_S,Adidas Women's Escouade Skirt (White/Black),2020/09/24,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,32.9,34.13,32.9,34,0,,66,Web Orders,,CLOTHING,2020/09/25,2020/09/24,1
1000588064,FK0761_L,adidas Women's Heat Ready Dress (Purple),2020/09/24,,1,1,0,84.95,84.95,EACH,TRUE,TRUE,36,57.62,36,58,0,1,66,Web Orders,,WDL,2020/09/25,2020/09/24,1
1000586570,FK0761_S,adidas Women's Heat Ready Dress (Purple),2020/09/23,,1,1,0,84.95,84.95,EACH,TRUE,TRUE,36,57.62,36,58,0,1,66,Web Orders,,WDS,2020/09/23,2020/09/23,1
1000583286,DX4316_XS,adidas Women's NT Tank Top (Black),2020/09/12,,1,1,0,32,32,EACH,TRUE,TRUE,24.44,23.63,24.44,24,0,1,66,Web Orders,USD,WTXS,,2020/09/12,1
1000581765,DV2975_M,Adidas Women's Parley Tank Top (Turquoise),2020/09/04,,1,1,0,23.95,23.95,EACH,TRUE,TRUE,13.16,45.05,13.16,45,0,1,66,Web Orders,USD,WTM,,2020/09/04,1
1000588058,Z15320_S,Adidas Women's Response Traditional Polo White/Black,2020/09/24,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,10.13,49.22,10.13,49,0,,66,Web Orders,,WTS,2020/09/25,2020/09/24,1
1000586921,EA3116_S,adidas Women's Stella McCartney Skirt (White),2020/09/20,,1,1,0,58,58,EACH,TRUE,TRUE,26.4,54.48,26.4,54,0,1,66,Web Orders,USD,WSKS,,2020/09/20,1
1000582611,FK0555_M,Adidas Women's T Match Skirt (White),2020/09/10,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,18.77,65.84,16.8,69,0,1,66,Web Orders,USD,WSKM,2020/09/11,2020/09/10,1
1000582611,FK0555_L,Adidas Women's T Match Skirt (White),2020/09/10,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,18.39,66.53,16.8,69,0,1,66,Web Orders,USD,WSKL,2020/09/11,2020/09/10,1
1000585735,FK0555_XS,Adidas Women's T Match Skirt (White),2020/09/19,,1,1,0,69.95,69.95,EACH,TRUE,TRUE,32.9,52.97,32.9,53,0,1,66,Web Orders,,WSKXS,,2020/09/19,1
1000588089,FK0555_S,Adidas Women's T Match Skirt (White),2020/09/25,,1,1,0,69.95,69.95,EACH,TRUE,TRUE,22.6,67.69,32.9,53,0,1,66,Web Orders,,WSKS,,2020/09/25,1
1000588113,X12518_L,Adidas Women's TE Skort White/Black,2020/09/26,,1,1,0,19.95,19.95,EACH,TRUE,TRUE,10,49.87,10,50,0,,66,Web Orders,,WSKL,2020/09/27,2020/09/26,1
1000579200,2041A073-001_M,Asics Men's Club 7 Inch Shorts (Black),2020/09/01,,1,1,0,45,45,EACH,TRUE,TRUE,19.36,56.98,19.36,57,0,1,66,Web Orders,USD,MSM,,2020/09/01,1
1000588420,2041A073-001_M,Asics Men's Club 7 Inch Shorts (Black),2020/09/14,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,24.2,55.96,24.2,56,0,1,66,Web Orders,,MSM,,2020/09/14,1
1000588325,2041A073-001_S,Asics Men's Club 7 Inch Shorts (Black),2020/09/21,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,24.2,55.96,24.2,56,0,1,66,Web Orders,,MSS,,2020/09/21,1
1000581967,2041A073-418_M,Asics Men's Club 7 Inch Shorts (Blue),2020/09/07,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,24.2,55.96,24.2,56,0,1,66,Web Orders,,MSM,,2020/09/07,1
1000586541,2041A073-418_M,Asics Men's Club 7 Inch Shorts (Blue),2020/09/22,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,24.2,55.96,24.2,56,0,1,66,Web Orders,,MSM,2020/09/23,2020/09/22,1
1000586922,2041A071-600_XL,Asics Men's Club Polo (Red),2020/09/21,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,19.36,51.54,19.36,52,0,1,66,Web Orders,USD,MTXL,,2020/09/21,1
1000586922,2041A037-609_XL,Asics Men's Club Short Sleeve Top (Red),2020/09/21,,1,1,0,32,32,EACH,TRUE,TRUE,19.36,39.5,19.36,40,0,1,66,Web Orders,USD,MTXL,,2020/09/21,1
1000582978,2041A041-001_S,Asics Men's Elite 7 Inch Short (Black),2020/09/03,,1,1,0,51.95,51.95,EACH,TRUE,TRUE,22.88,55.96,22.88,56,0,1,66,Web Orders,USD,MSS,,2020/09/03,1
1000588351,2041A042-001_M,Asics Men's Elite Tennis Jacket (Black),2020/09/10,,1,1,0,99.95,99.95,EACH,TRUE,TRUE,44,55.98,44,56,0,1,66,Web Orders,,MJM,,2020/09/10,1
1000582727,2041A069-100_L,Asics Men's Practice Graphic Short Sleeve (White),2020/09/10,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,17.6,55.94,17.6,56,0,,66,Web Orders,,MTL,,2020/09/10,1
1000579200,2041A033-010_L,Asics Men's Practice Short Sleeve Top (Black/Yellow),2020/09/01,,1,1,0,27.95,27.95,EACH,TRUE,TRUE,14.08,49.62,14.08,50,0,1,66,Web Orders,USD,MTL,,2020/09/01,1
1000586887,2041A080-001_L,Asics Men's Tennis 7 Inch Shorts (Black),2020/09/21,,1,1,0,64.95,64.95,EACH,TRUE,TRUE,27.95,56.97,27.95,57,0,1,66,Web Orders,,MSL,,2020/09/21,1
1000588057,2041A080-001_M,Asics Men's Tennis 7 Inch Shorts (Black),2020/09/24,,1,1,0,64.95,64.95,EACH,TRUE,TRUE,27.95,56.97,27.95,57,0,1,66,Web Orders,,MSM,2020/09/25,2020/09/24,1
